time_s,time_ps,source_V,analytic_rx_V,tool_rx_V,tool_minus_analytic_V
1.7630000000000000e-09,1.7630000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.0123127881817765e-17,4.0123127881817765e-17
1.7639999999999999e-09,1.7640000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.4293435229066939e-17,4.4293435229066939e-17
1.7650000000000000e-09,1.7650000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.8807084504850820e-17,2.8807084504850820e-17
1.7659999999999999e-09,1.7660000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.3185038650789412e-17,4.3185038650789412e-17
1.7670000000000000e-09,1.7670000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.4255547785305949e-17,5.4255547785305949e-17
1.7679999999999999e-09,1.7680000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.8114756144344865e-17,4.8114756144344865e-17
1.7690000000000000e-09,1.7690000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.8410325391951013e-17,5.8410325391951013e-17
1.7699999999999999e-09,1.7700000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.4221358201777009e-17,3.4221358201777009e-17
1.7710000000000000e-09,1.7710000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.3065191295416367e-17,4.3065191295416367e-17
1.7719999999999999e-09,1.7720000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.2818870860151733e-17,5.2818870860151733e-17
1.7730000000000000e-09,1.7730000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.6855663033641617e-17,5.6855663033641617e-17
1.7739999999999999e-09,1.7740000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.1966073966424967e-17,6.1966073966424967e-17
1.7750000000000000e-09,1.7750000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.4784038343829929e-17,5.4784038343829929e-17
1.7759999999999999e-09,1.7760000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.5773391087485237e-17,6.5773391087485237e-17
1.7770000000000000e-09,1.7770000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.9027660483951618e-17,5.9027660483951618e-17
1.7780000000000001e-09,1.7780000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.7843835415792110e-17,5.7843835415792110e-17
1.7790000000000000e-09,1.7790000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.2939465755976773e-17,6.2939465755976773e-17
1.7800000000000001e-09,1.7800000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.4184197935931819e-17,6.4184197935931819e-17
1.7810000000000000e-09,1.7810000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.9061958359515725e-17,6.9061958359515725e-17
1.7820000000000001e-09,1.7820000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.8271622393523217e-17,3.8271622393523217e-17
1.7829999999999999e-09,1.7830000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.0899895430857236e-17,4.0899895430857236e-17
1.7840000000000000e-09,1.7840000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.9928732023237238e-17,2.9928732023237238e-17
1.7849999999999999e-09,1.7850000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.9674037814503786e-17,3.9674037814503786e-17
1.7860000000000000e-09,1.7860000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.1708257861703351e-17,3.1708257861703351e-17
1.7869999999999999e-09,1.7870000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.5722503635680294e-17,2.5722503635680294e-17
1.7880000000000000e-09,1.7880000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.8663393376164609e-17,2.8663393376164609e-17
1.7889999999999999e-09,1.7890000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.7797134404436856e-17,4.7797134404436856e-17
1.7900000000000000e-09,1.7900000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.2428026792381933e-17,3.2428026792381933e-17
1.7909999999999999e-09,1.7910000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.8896370575311927e-17,3.8896370575311927e-17
1.7920000000000000e-09,1.7920000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.6922846481955266e-17,1.6922846481955266e-17
1.7929999999999999e-09,1.7930000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.9217286004430749e-17,1.9217286004430749e-17
1.7940000000000000e-09,1.7940000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.9057892182518111e-18,-1.9057892182518111e-18
1.7949999999999999e-09,1.7950000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.4015013259255331e-18,-4.4015013259255331e-18
1.7960000000000000e-09,1.7960000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0175454146849828e-17,1.0175454146849828e-17
1.7969999999999999e-09,1.7970000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.5609537670310444e-18,4.5609537670310444e-18
1.7980000000000000e-09,1.7980000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.4770814885429589e-18,-2.4770814885429589e-18
1.7989999999999999e-09,1.7990000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.0774022251014604e-18,-7.0774022251014604e-18
1.8000000000000000e-09,1.8000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.7969033073982226e-18,-4.7969033073982226e-18
1.8009999999999999e-09,1.8010000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.3653556996816819e-17,1.3653556996816819e-17
1.8020000000000000e-09,1.8020000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.3073826808263750e-17,1.3073826808263750e-17
1.8029999999999999e-09,1.8030000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0300941532103153e-17,1.0300941532103153e-17
1.8040000000000000e-09,1.8040000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.4958046175776831e-18,-4.4958046175776831e-18
1.8049999999999999e-09,1.8050000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.1857136244940891e-17,-1.1857136244940891e-17
1.8060000000000000e-09,1.8060000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.6797921528882345e-17,-2.6797921528882345e-17
1.8069999999999999e-09,1.8070000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.8377922351074411e-17,-1.8377922351074411e-17
1.8080000000000000e-09,1.8080000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.8955715599419793e-17,-2.8955715599419793e-17
1.8090000000000001e-09,1.8090000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.6173041908442245e-17,-1.6173041908442245e-17
1.8100000000000000e-09,1.8100000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.5981958051560408e-17,-3.5981958051560408e-17
1.8110000000000001e-09,1.8110000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.8247844879540902e-17,-3.8247844879540902e-17
1.8119999999999999e-09,1.8120000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.5630828760850666e-17,-2.5630828760850666e-17
1.8130000000000000e-09,1.8130000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.2102229083618186e-18,-5.2102229083618186e-18
1.8139999999999999e-09,1.8140000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.6858089761278076e-17,-3.6858089761278076e-17
1.8150000000000000e-09,1.8150000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.2929897656427206e-17,-4.2929897656427206e-17
1.8159999999999999e-09,1.8160000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.0932697283897455e-17,-7.0932697283897455e-17
1.8170000000000000e-09,1.8170000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.2199092275085043e-17,-7.2199092275085043e-17
1.8179999999999999e-09,1.8180000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.1405552647393489e-17,-5.1405552647393489e-17
1.8190000000000000e-09,1.8190000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.1191507315237539e-17,-7.1191507315237539e-17
1.8199999999999999e-09,1.8200000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.7869502279771529e-17,-6.7869502279771529e-17
1.8210000000000000e-09,1.8210000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.9859971972531489e-17,-5.9859971972531489e-17
1.8219999999999999e-09,1.8220000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.9411004157615877e-17,-7.9411004157615877e-17
1.8230000000000000e-09,1.8230000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.5562078272880824e-17,-7.5562078272880824e-17
1.8239999999999999e-09,1.8240000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.0177592245922460e-17,-6.0177592245922460e-17
1.8250000000000000e-09,1.8250000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.5501197385020082e-17,-6.5501197385020082e-17
1.8259999999999999e-09,1.8260000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.6426201774926136e-17,-6.6426201774926136e-17
1.8270000000000000e-09,1.8270000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.4838016273568094e-17,-7.4838016273568094e-17
1.8279999999999999e-09,1.8280000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.0249598385812557e-17,-7.0249598385812557e-17
1.8290000000000000e-09,1.8290000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-9.1975049540153278e-17,-9.1975049540153278e-17
1.8299999999999999e-09,1.8300000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-8.4502103096651071e-17,-8.4502103096651071e-17
1.8310000000000000e-09,1.8310000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-9.3884834826617643e-17,-9.3884834826617643e-17
1.8319999999999999e-09,1.8320000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-9.4084235525487138e-17,-9.4084235525487138e-17
1.8330000000000000e-09,1.8330000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-9.6505497813444968e-17,-9.6505497813444968e-17
1.8339999999999999e-09,1.8340000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.3323118547815223e-17,-5.3323118547815223e-17
1.8350000000000000e-09,1.8350000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.3069884889919063e-17,-4.3069884889919063e-17
1.8359999999999999e-09,1.8360000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.5084551733590612e-17,-5.5084551733590612e-17
1.8370000000000000e-09,1.8370000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.4967624783988610e-17,-3.4967624783988610e-17
1.8380000000000001e-09,1.8380000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.7233742856709673e-17,-4.7233742856709673e-17
1.8390000000000000e-09,1.8390000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.0442912050306193e-17,-3.0442912050306193e-17
1.8400000000000001e-09,1.8400000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.8192034523861070e-17,-4.8192034523861070e-17
1.8409999999999999e-09,1.8410000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.5480598558249846e-17,-4.5480598558249846e-17
1.8420000000000000e-09,1.8420000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.9927837310376440e-17,-2.9927837310376440e-17
1.8429999999999999e-09,1.8430000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.8387850172534515e-18,-4.8387850172534515e-18
1.8440000000000000e-09,1.8440000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.2415161065050123e-17,-2.2415161065050123e-17
1.8449999999999999e-09,1.8450000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.8392195245728974e-18,-2.8392195245728974e-18
1.8460000000000000e-09,1.8460000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.3601825629669602e-17,2.3601825629669602e-17
1.8469999999999999e-09,1.8470000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.7084317449476707e-17,2.7084317449476707e-17
1.8480000000000000e-09,1.8480000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.5453336565525004e-17,2.5453336565525004e-17
1.8489999999999999e-09,1.8490000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.9891757897988365e-17,1.9891757897988365e-17
1.8500000000000000e-09,1.8500000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.4644091743783482e-17,2.4644091743783482e-17
1.8509999999999999e-09,1.8510000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.6630298816049611e-17,4.6630298816049611e-17
1.8520000000000000e-09,1.8520000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.8367780343036204e-17,4.8367780343036204e-17
1.8529999999999999e-09,1.8530000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.8749084173444068e-17,4.8749084173444068e-17
1.8540000000000000e-09,1.8540000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.9951012073559783e-17,1.9951012073559783e-17
1.8549999999999999e-09,1.8550000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.0959854685447303e-17,4.0959854685447303e-17
1.8560000000000000e-09,1.8560000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.4355002513939465e-17,5.4355002513939465e-17
1.8569999999999999e-09,1.8570000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.8968103639133425e-17,6.8968103639133425e-17
1.8580000000000000e-09,1.8580000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.9636294136658788e-17,5.9636294136658788e-17
1.8589999999999999e-09,1.8590000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.1114760816001099e-17,3.1114760816001099e-17
1.8600000000000000e-09,1.8600000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.8885679677486770e-17,3.8885679677486770e-17
1.8609999999999999e-09,1.8610000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.2515462571658773e-17,2.2515462571658773e-17
1.8620000000000000e-09,1.8620000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.9650989601519175e-17,1.9650989601519175e-17
1.8629999999999999e-09,1.8630000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.3832096629483556e-17,-1.3832096629483556e-17
1.8639999999999998e-09,1.8640000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.5078738971670027e-18,1.5078738971670027e-18
1.8650000000000001e-09,1.8650000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-8.8205441732615961e-18,-8.8205441732615961e-18
1.8660000000000000e-09,1.8660000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.1928071939113345e-18,-4.1928071939113345e-18
1.8669999999999999e-09,1.8670000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.8977081816178264e-19,-1.8977081816178264e-19
1.8680000000000002e-09,1.8680000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,9.6326613726374060e-18,9.6326613726374060e-18
1.8690000000000001e-09,1.8690000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.0844115021799871e-17,2.0844115021799871e-17
1.8700000000000000e-09,1.8700000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.0010045501851174e-17,3.0010045501851174e-17
1.8709999999999998e-09,1.8710000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.4480777450583317e-17,1.4480777450583317e-17
1.8720000000000002e-09,1.8720000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.5645389286787999e-17,-1.5645389286787999e-17
1.8730000000000000e-09,1.8730000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.3485215845487161e-17,-2.3485215845487161e-17
1.8739999999999999e-09,1.8740000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.3133242351831749e-17,-2.3133242351831749e-17
1.8749999999999998e-09,1.8750000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.1847802427160778e-17,-3.1847802427160778e-17
1.8760000000000001e-09,1.8760000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.5676211353700264e-17,-3.5676211353700264e-17
1.8770000000000000e-09,1.8770000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.1364766220596124e-17,-5.1364766220596124e-17
1.8779999999999999e-09,1.8780000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.8202771514321827e-17,-3.8202771514321827e-17
1.8789999999999998e-09,1.8790000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.7186815315807195e-17,-6.7186815315807195e-17
1.8800000000000001e-09,1.8800000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.1391893382110833e-17,-2.1391893382110833e-17
1.8810000000000000e-09,1.8810000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.6955424358372206e-17,-4.6955424358372206e-17
1.8819999999999999e-09,1.8820000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.2159356026720559e-17,-4.2159356026720559e-17
1.8829999999999998e-09,1.8830000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.6164338023403476e-17,-4.6164338023403476e-17
1.8840000000000001e-09,1.8840000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.0578011740782794e-17,-5.0578011740782794e-17
1.8850000000000000e-09,1.8850000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.4863567952669999e-17,-5.4863567952669999e-17
1.8859999999999999e-09,1.8860000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.6692468964570526e-17,-5.6692468964570526e-17
1.8869999999999998e-09,1.8870000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-6.6130192279471189e-17,-6.6130192279471189e-17
1.8880000000000001e-09,1.8880000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.9235000448305851e-17,-7.9235000448305851e-17
1.8890000000000000e-09,1.8890000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-9.0129827201449049e-17,-9.0129827201449049e-17
1.8899999999999999e-09,1.8900000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.0452926172079774e-16,-1.0452926172079774e-16
1.8909999999999998e-09,1.8910000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.1720780538717563e-16,-1.1720780538717563e-16
1.8920000000000001e-09,1.8920000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-8.0700433654425390e-17,-8.0700433654425390e-17
1.8930000000000000e-09,1.8930000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-9.5068042841175049e-17,-9.5068042841175049e-17
1.8939999999999999e-09,1.8940000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.8395047457165988e-17,-5.8395047457165988e-17
1.8949999999999998e-09,1.8950000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.4548955909862864e-17,-7.4548955909862864e-17
1.8960000000000001e-09,1.8960000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-8.4150930829820168e-17,-8.4150930829820168e-17
1.8970000000000000e-09,1.8970000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.4643549828526703e-17,-7.4643549828526703e-17
1.8979999999999999e-09,1.8980000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-7.5575327343607552e-17,-7.5575327343607552e-17
1.8990000000000002e-09,1.8990000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.0741171127570468e-17,-5.0741171127570468e-17
1.9000000000000001e-09,1.9000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-5.6887261382570144e-17,-5.6887261382570144e-17
1.9009999999999999e-09,1.9010000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.8635657760914934e-17,-3.8635657760914934e-17
1.9019999999999998e-09,1.9020000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.0961537822483575e-17,-4.0961537822483575e-17
1.9030000000000001e-09,1.9030000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.2014130644880147e-17,-2.2014130644880147e-17
1.9040000000000000e-09,1.9040000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-8.7038952858662990e-18,-8.7038952858662990e-18
1.9049999999999999e-09,1.9050000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.2880449129752439e-18,-2.2880449129752439e-18
1.9059999999999998e-09,1.9060000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.8069974063787019e-17,1.8069974063787019e-17
1.9070000000000001e-09,1.9070000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.5883868229719971e-17,1.5883868229719971e-17
1.9080000000000000e-09,1.9080000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.5226410339361639e-17,3.5226410339361639e-17
1.9089999999999999e-09,1.9090000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.3760265714495414e-17,2.3760265714495414e-17
1.9099999999999998e-09,1.9100000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.1813783357656208e-17,5.1813783357656208e-17
1.9110000000000001e-09,1.9110000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.9200007000945691e-17,5.9200007000945691e-17
1.9120000000000000e-09,1.9120000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.6390859301851515e-17,6.6390859301851515e-17
1.9129999999999999e-09,1.9130000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.7385302126255336e-17,7.7385302126255336e-17
1.9139999999999998e-09,1.9140000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.5318290356682370e-17,7.5318290356682370e-17
1.9150000000000001e-09,1.9150000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,8.3414980824266905e-17,8.3414980824266905e-17
1.9160000000000000e-09,1.9160000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.1424292971850591e-16,1.1424292971850591e-16
1.9169999999999999e-09,1.9170000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.1565016810432372e-16,1.1565016810432372e-16
1.9179999999999998e-09,1.9180000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0587821364729673e-16,1.0587821364729673e-16
1.9190000000000001e-09,1.9190000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,9.3193158661568769e-17,9.3193158661568769e-17
1.9200000000000000e-09,1.9200000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0233309724169657e-16,1.0233309724169657e-16
1.9209999999999999e-09,1.9210000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.1123422762313987e-16,1.1123422762313987e-16
1.9219999999999998e-09,1.9220000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.3016472893542202e-16,1.3016472893542202e-16
1.9230000000000001e-09,1.9230000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.1949833965435130e-16,1.1949833965435130e-16
1.9240000000000000e-09,1.9240000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.1749330615131462e-16,1.1749330615131462e-16
1.9249999999999999e-09,1.9250000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.1302645254405182e-16,1.1302645254405182e-16
1.9259999999999998e-09,1.9260000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0869349225594532e-16,1.0869349225594532e-16
1.9270000000000001e-09,1.9270000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,9.5879650639532290e-17,9.5879650639532290e-17
1.9280000000000000e-09,1.9280000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,9.3570018469866932e-17,9.3570018469866932e-17
1.9289999999999999e-09,1.9290000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0582381618453210e-16,1.0582381618453210e-16
1.9300000000000002e-09,1.9300000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,9.9255245871041873e-17,9.9255245871041873e-17
1.9310000000000001e-09,1.9310000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0912870886585074e-16,1.0912870886585074e-16
1.9319999999999999e-09,1.9320000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,9.6327092550057179e-17,9.6327092550057179e-17
1.9329999999999998e-09,1.9330000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,1.0014145189967298e-16,1.0014145189967298e-16
1.9340000000000001e-09,1.9340000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.1848588260382984e-17,7.1848588260382984e-17
1.9350000000000000e-09,1.9350000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.6862160291299581e-17,6.6862160291299581e-17
1.9359999999999999e-09,1.9360000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.9664816762252879e-17,4.9664816762252879e-17
1.9369999999999998e-09,1.9370000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,6.1920347245789194e-17,6.1920347245789194e-17
1.9380000000000001e-09,1.9380000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,7.4936108358715933e-17,7.4936108358715933e-17
1.9390000000000000e-09,1.9390000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,5.7748457192584266e-17,5.7748457192584266e-17
1.9399999999999999e-09,1.9400000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.9334765199929842e-17,4.9334765199929842e-17
1.9409999999999998e-09,1.9410000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,4.4239027657468298e-17,4.4239027657468298e-17
1.9420000000000001e-09,1.9420000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.3898130601526233e-17,3.3898130601526233e-17
1.9430000000000000e-09,1.9430000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,2.4321653505488967e-18,2.4321653505488967e-18
1.9439999999999999e-09,1.9440000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,3.8588785952524915e-19,3.8588785952524915e-19
1.9449999999999998e-09,1.9450000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.0018377567129590e-17,-1.0018377567129590e-17
1.9460000000000001e-09,1.9460000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.2671588174580705e-17,-4.2671588174580705e-17
1.9470000000000000e-09,1.9470000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.5437122797227892e-17,-1.5437122797227892e-17
1.9479999999999999e-09,1.9480000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-2.4431460311413100e-17,-2.4431460311413100e-17
1.9489999999999998e-09,1.9490000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-1.9114945615558276e-17,-1.9114945615558276e-17
1.9500000000000001e-09,1.9500000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.0015268870514953e-17,-3.0015268870514953e-17
1.9510000000000000e-09,1.9510000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-4.1547076924342807e-17,-4.1547076924342807e-17
1.9519999999999999e-09,1.9520000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.9815788929313463e-17,-3.9815788929313463e-17
1.9529999999999998e-09,1.9530000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,-3.1579089795919684e-17,-3.1579089795919684e-17
